,Job info,Skills,location
78,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Software', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data analytics ', 'customer success ', 'big data analytics ', 'consulting ', 'data science ']","Delhi (Delhi), Delhi/ NCR (Delhi)"
79,"['Job Function: IT Software : Software Products & Services', 'Industry: Financial Services/Stockbroking,  Banking', 'Specialization:Data Warehousing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['advanced analytics ', 'sas ', 'business requirements ', 'director ', 'sql ', 'data science ']",Noida/ Greater Noida (Uttar Pradesh)
80,"['Job Function: IT Software : Software Products & Services', 'Industry: Consulting Services', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['advanced analytics ', 'data analytics ', 'sas ', 'consulting ', 'data science ']",Bengaluru/ Bangalore (Karnataka)
81,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'business requirements ', 'data science ', 'logistic regression ', 'sas ']",Bengaluru/ Bangalore (Karnataka)
82,"['Job Function: IT Software : Software Products & Services', 'Industry: Financial Services/Stockbroking,  Banking', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'data analysis ', 'dashboards ', 'sql ', 'tableau ', 'data science ']",Bengaluru/ Bangalore (Karnataka)
83,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Hardware/Networking,  Telecom', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['consulting ', 'sql ', 'data science ', 'consultant ', 'use cases ', 'project delivery ']",Bengaluru/ Bangalore (Karnataka)
84,"['Job Function: IT Software : Software Products & Services', 'Industry: Software Services,  IT-Software', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['technical leader ', 'sql ', 'data science ', 'data analysis ', 'customer success ', 'spotfire ', 'director ', 'predictive analytics ', 'business environment ', 'interconnect ']",United States of America (USA) (United States Of America (usa))
85,"['Job Function: IT Software : Software Products & Services', 'Industry: Software Services,  IT-Software', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['technical leader ', 'sql ', 'data science ', 'data analysis ', 'customer success ', 'spotfire ', 'director ', 'predictive analytics ', 'business environment ', 'interconnect ']",United States of America (USA) (United States Of America (usa))
86,"['Job Function: IT Software : Software Products & Services', 'Industry: Software Services,  IT-Software', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['technical leader ', 'sql ', 'data science ', 'data analysis ', 'customer success ', 'spotfire ', 'director ', 'predictive analytics ', 'business environment ', 'interconnect ']",United States of America (USA) (United States Of America (usa))
87,"['Job Function: IT Software : Software Products & Services', 'Industry: Software Services,  IT-Software', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['technical leader ', 'sql ', 'data science ', 'data analysis ', 'customer success ', 'spotfire ', 'director ', 'predictive analytics ', 'business environment ', 'interconnect ']",United States of America (USA) (United States Of America (usa))
88,"['Job Function: IT Software : Software Products & Services', 'Industry: Software Services,  IT-Software', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['technical leader ', 'sql ', 'data science ', 'data analysis ', 'customer success ', 'spotfire ', 'director ', 'predictive analytics ', 'business environment ', 'interconnect ']",United States of America (USA) (United States Of America (usa))
89,"['Job Function: IT Software : Software Products & Services', 'Industry: Consulting Services', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['advanced analytics ', 'simulator ', 'sas ', 'consulting ', 'spss ', 'business analysis ', 'data science ', 'data visualization ']",United States of America (USA) (United States Of America (usa))
90,"['Job Function: IT Software : Software Products & Services', 'Industry: Research/Surveyor/MR', 'Specialization:Database Administration (DBA)', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['spss ', 'data science ', 'data visualization ', 'san ', 'advanced analytics ', 'simulator ', 'sas ', 'consulting ', 'business analysis ']",United States of America (USA) (United States Of America (usa))
91,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'data analytics ', 'sas ', 'spss ', 'tableau ', 'data science ', 'data scientist ', 'software development methodologies ']",Bengaluru/ Bangalore (Karnataka)
92,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'sql ', 'data science ', 'use cases ', 'data scientist ', 'data visualization ', 'advanced analytics ', 'data analysis ', 'tableau ']",Gurgaon (Haryana)
93,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         ME/ M.Tech./ MS (Engg/ Sciences)                                                                                       Any Graduate', 'ME/ M.Tech./ MS (Engg/ Sciences)', 'Any Graduate', 'Employment Type:               Full Time']","['data analysis ', 'sas ', 'predictive analytics ', 'linear regression ', 'spss ', 'sql ', 'tableau ', 'data science ', 'use cases ', 'data visualization ']",Chennai (Tamil Nadu)
94,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data analytics ', 'sas ', 'data science ', 'vba ', 'predictive modeling ', 'statistical modeling ', 'data visualization ', 'statistical analysis ', 'logistic regression ']",Chennai (Tamil Nadu)
95,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Hardware/Networking,  Telecom', 'Specialization:Data Warehousing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data mining ', 'bi ', 'dashboards ', 'sql ', 'data science ', 'logistic regression ', 'advanced analytics ', 'data analysis ', 'predictive analytics ']",Gurgaon (Haryana)
96,"['Job Function: IT Software : Software Products & Services', 'Industry: Consulting Services', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'spss ', 'ds ', 'data science ', 'client facing ', 'data analytics ', 'sas ', 'delivery manager ']",Bengaluru/ Bangalore (Karnataka)
97,"['Job Function: IT Software : Software Products & Services', 'Industry: IT-Hardware/Networking,  Telecom', 'Specialization:Software Engineer', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['sql ', 'data science ', 'statistical modeling ', 'text mining ', 'telecom ', 'logistic regression ', 'fraud analytics ', 'retail analytics ']",Bengaluru/ Bangalore (Karnataka)
98,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['advanced analytics ', 'sas ', 'regression analysis ', 'linear regression ', 'sql ', 'data science ', 'vba ', 'telecom ', 'logistic regression ', 'cluster analysis ']",Gurgaon (Haryana)
99,"['Job Function: IT Software : Software Products & Services', 'Industry: Educational/Training,  Research/Surveyor/MR', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'spss ', 'pmp ', 'data science ', 'software development methodologies ', 'data analytics ', 'sas ', 'tableau ']",Bengaluru/ Bangalore (Karnataka)
100,"['Job Function: IT Software : Software Products & Services', 'Industry: Internet/Dot com/ISP', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['data analysis ', 'predictive analytics ', 'spss ', 'sql ', 'factor analysis ', 'data science ', 'business process ']",Chennai (Tamil Nadu)
101,"['Job Function: IT Software : Software Products & Services', 'Industry: Consulting Services', 'Specialization:Business/Systems Analysis', 'Qualification:                         ME/ M.Tech./ MS (Engg/ Sciences)                                                                                       Any Graduate', 'ME/ M.Tech./ MS (Engg/ Sciences)', 'Any Graduate', 'Employment Type:               Full Time']","['anova ', 'spss ', 'text analytics ', 'sql ', 'data science ', 'cluster analysis ', 'logistic regression ', 'advanced analytics ', 'consulting ', 'factor analysis ']",Kolkata (West Bengal)
102,"['Job Function: IT Software : Software Products & Services', 'Industry: Advertising/PR/Event Management,  Entertainment/Media', 'Specialization:Data Warehousing', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['business requirements ', 'bi ', 'sas sql ', 'dashboards ', 'data science ', 'advanced excel ', 'mobile ', 'tableau ', 'analyst ']",Pune (Maharashtra)
103,"['Job Function: IT Software : Software Products & Services', 'Industry: Retailing,  Consumer Durables/FMCG', 'Specialization:Business/Systems Analysis', 'Qualification:                         Any Graduate', 'Any Graduate', 'Employment Type:               Full Time']","['visualization ', 'business requirements ', 'information technology ', 'data analytics ', 'data science ', 'solution design ', 'data visualization ', 'data analysis ', 'big data analytics ', 'statistical analysis ']",United States of America (USA) (United States Of America (usa))
